"dog_id" "context_id" "day_since_arrival" "behaviour_code_name" "behaviour_code_number" "behaviour_code_colour"
204 4 7 "[RE] Relaxed" 1 1
204 5 7 "[RE] Relaxed" 1 1
204 6 7 "[RE] Relaxed" 1 1
204 7 7 "[PL] Playful" 2 1
204 8 7 "[RE] Relaxed" 1 1
204 1 8 "[FR] Friendly" 1 1
204 2 8 NA NA NA
204 3 8 "[FR] Friendly" 1 1
204 4 8 "[RE] Relaxed" 1 1
204 5 8 "[RE] Relaxed" 1 1
204 6 8 "[RE] Relaxed" 1 1
204 7 8 "[PL] Playful" 2 1
204 8 8 "[RE] Relaxed" 1 1
204 1 9 "[FR] Friendly" 1 1
204 2 9 NA NA NA
204 3 9 "[FR] Friendly" 1 1
204 4 9 "[RE] Relaxed" 1 1
204 5 9 "[RE] Relaxed" 1 1
204 6 9 "[RE] Relaxed" 1 1
204 7 9 "[PL] Playful" 2 1
204 8 9 "[NEM] Not Eating Meal" 4 1
204 1 10 "[RDA] React to Dogs Aggressive" 16 3
204 2 10 NA NA NA
204 3 10 "[FR] Friendly" 1 1
204 4 10 "[RE] Relaxed" 1 1
204 5 10 "[RE] Relaxed" 1 1
204 6 10 "[RE] Relaxed" 1 1
204 7 10 "[PL] Playful" 2 1
204 8 10 "[RE] Relaxed" 1 1
204 1 11 NA NA NA
204 2 11 "[EX] Excitable" 2 1
204 3 11 NA NA NA
204 4 11 "[EX] Excitable" 2 1
204 5 11 "[ST] Stressed" 4 1
204 6 11 "[RE] Relaxed" 1 1
204 7 11 "[RE] Relaxed" 1 1
204 8 11 "[NEM] Not Eating Meal" 4 1
204 1 12 "[FR] Friendly" 1 1
204 2 12 "[FR] Friendly" 1 1
204 3 12 "[FR] Friendly" 1 1
204 4 12 "[RE] Relaxed" 1 1
204 5 12 "[ST] Stressed" 4 1
204 6 12 "[ST+] Stressed+" 5 2
204 7 12 "[PL] Playful" 2 1
204 8 12 "[RE] Relaxed" 1 1
204 1 13 NA NA NA
204 2 13 NA NA NA
204 3 13 "[FR] Friendly" 1 1
204 4 13 "[RE] Relaxed" 1 1
204 5 13 "[ST] Stressed" 4 1
204 6 13 "[RE] Relaxed" 1 1
204 7 13 "[PL] Playful" 2 1
204 8 13 "[NM] Not Motivated" 3 1
204 1 14 NA NA NA
204 2 14 NA NA NA
204 3 14 "[FR] Friendly" 1 1
204 4 14 "[RE] Relaxed" 1 1
204 5 14 "[RE] Relaxed" 1 1
204 6 14 "[RE] Relaxed" 1 1
204 7 14 "[PL] Playful" 2 1
204 8 14 "[RE] Relaxed" 1 1
204 1 15 "[IN] Independent" 3 1
204 2 15 NA NA NA
204 3 15 "[EX] Excitable" 2 1
204 4 15 "[EX] Excitable" 2 1
204 5 15 "[RE] Relaxed" 1 1
204 6 15 "[RE] Relaxed" 1 1
204 7 15 "[PL] Playful" 2 1
204 8 15 "[RE] Relaxed" 1 1
204 1 16 "[IN] Independent" 3 1
204 2 16 NA NA NA
204 3 16 "[EX] Excitable" 2 1
204 4 16 "[EX] Excitable" 2 1
204 5 16 "[ST] Stressed" 4 1
204 6 16 "[RE] Relaxed" 1 1
204 7 16 "[PL] Playful" 2 1
204 8 16 "[RE] Relaxed" 1 1
204 1 17 "[FR] Friendly" 1 1
204 2 17 "[FR] Friendly" 1 1
204 3 17 "[EX] Excitable" 2 1
204 4 17 "[EX] Excitable" 2 1
204 5 17 "[ST] Stressed" 4 1
204 6 17 "[RE] Relaxed" 1 1
204 7 17 "[PL] Playful" 2 1
204 8 17 "[RE] Relaxed" 1 1
204 1 18 "[RDA] React to Dogs Aggressive" 16 3
204 2 18 NA NA NA
204 3 18 "[FR] Friendly" 1 1
204 4 18 "[RE] Relaxed" 1 1
204 5 18 "[RE] Relaxed" 1 1
204 6 18 "[EX] Excitable" 2 1
204 7 18 "[PL] Playful" 2 1
204 8 18 "[RE] Relaxed" 1 1
204 1 19 "[RDA] React to Dogs Aggressive" 16 3
204 2 19 NA NA NA
204 3 19 "[EX] Excitable" 2 1
204 4 19 "[RE] Relaxed" 1 1
204 5 19 "[ST] Stressed" 4 1
204 6 19 "[RE] Relaxed" 1 1
204 7 19 "[PL] Playful" 2 1
204 8 19 "[RE] Relaxed" 1 1
204 1 20 "[IN] Independent" 3 1
204 2 20 NA NA NA
204 3 20 "[FR] Friendly" 1 1
204 4 20 "[RE] Relaxed" 1 1
204 5 20 "[RE] Relaxed" 1 1
204 6 20 "[RE] Relaxed" 1 1
204 7 20 "[PL] Playful" 2 1
204 8 20 "[RE] Relaxed" 1 1
204 1 21 NA NA NA
204 2 21 NA NA NA
204 3 21 "[EX] Excitable" 2 1
204 4 21 "[EX] Excitable" 2 1
204 5 21 "[ST] Stressed" 4 1
204 6 21 "[RE] Relaxed" 1 1
204 7 21 "[PL] Playful" 2 1
204 8 21 "[RE] Relaxed" 1 1
204 1 22 NA NA NA
204 2 22 NA NA NA
204 3 22 "[EX] Excitable" 2 1
204 4 22 "[RE] Relaxed" 1 1
204 5 22 "[ST] Stressed" 4 1
204 6 22 "[RE] Relaxed" 1 1
204 7 22 "[PL] Playful" 2 1
204 8 22 "[RE] Relaxed" 1 1
204 1 23 NA NA NA
204 2 23 "[FR] Friendly" 1 1
204 3 23 "[EX] Excitable" 2 1
204 4 23 "[RE] Relaxed" 1 1
204 5 23 "[RE] Relaxed" 1 1
204 6 23 "[RE] Relaxed" 1 1
204 7 23 "[PL] Playful" 2 1
204 8 23 "[RE] Relaxed" 1 1
204 1 24 NA NA NA
204 2 24 NA NA NA
204 3 24 NA NA NA
204 4 24 NA NA NA
204 5 24 NA NA NA
204 6 24 NA NA NA
204 7 24 NA NA NA
204 8 24 NA NA NA
204 1 25 NA NA NA
204 2 25 NA NA NA
204 3 25 NA NA NA
204 4 25 NA NA NA
204 5 25 NA NA NA
204 6 25 NA NA NA
204 7 25 NA NA NA
204 8 25 NA NA NA
204 1 26 NA NA NA
204 2 26 "[ST+] Stressed+" 8 2
204 3 26 "[FR] Friendly" 1 1
204 4 26 "[ST] Stressed" 4 1
204 5 26 "[RE] Relaxed" 1 1
204 6 26 "[RE] Relaxed" 1 1
204 7 26 "[RE] Relaxed" 1 1
204 8 26 "[RE] Relaxed" 1 1
204 1 27 "[FR] Friendly" 1 1
204 2 27 NA NA NA
204 3 27 "[FR] Friendly" 1 1
204 4 27 "[RE] Relaxed" 1 1
204 5 27 "[RE] Relaxed" 1 1
204 6 27 "[RE] Relaxed" 1 1
204 7 27 "[PL] Playful" 2 1
204 8 27 NA NA NA
205 1 0 NA NA NA
205 2 0 "[FR] Friendly" 1 1
205 3 0 NA NA NA
205 4 0 "[SUB] Submissive" 3 1
205 5 0 "[RE] Relaxed" 1 1
205 6 0 NA NA NA
205 7 0 NA NA NA
205 8 0 "[NEM] Not Eating Meal" 4 1
205 1 1 "[FR] Friendly" 1 1
205 2 1 "[FR] Friendly" 1 1
205 3 1 "[FR] Friendly" 1 1
205 4 1 "[RE] Relaxed" 1 1
205 5 1 "[RE] Relaxed" 1 1
205 6 1 "[RE] Relaxed" 1 1
205 7 1 "[NM] Not Motivated" 3 1
205 8 1 "[RE] Relaxed" 1 1
205 1 2 "[UAV] Uncomfortable Avoids" 6 2
205 2 2 "[FR] Friendly" 1 1
205 3 2 "[FR] Friendly" 1 1
205 4 2 "" 5 2
205 5 2 "[RE] Relaxed" 1 1
205 6 2 "[UN] Unsure" 4 1
205 7 2 "[PL] Playful" 2 1
205 8 2 "[NM] Not Motivated" 3 1
205 1 3 NA NA NA
205 2 3 NA NA NA
205 3 3 "[FR] Friendly" 1 1
205 4 3 "[SUB] Submissive" 3 1
205 5 3 "[ST] Stressed" 4 1
205 6 3 "[RE] Relaxed" 1 1
205 7 3 "[PL] Playful" 2 1
205 8 3 "[RE] Relaxed" 1 1
205 1 4 NA NA NA
205 2 4 NA NA NA
205 3 4 NA NA NA
205 4 4 NA NA NA
205 5 4 NA NA NA
205 6 4 NA NA NA
205 7 4 NA NA NA
205 8 4 NA NA NA
205 1 5 NA NA NA
205 2 5 "[FR] Friendly" 1 1
205 3 5 NA NA NA
205 4 5 "[RE] Relaxed" 1 1
205 5 5 "[RE] Relaxed" 1 1
205 6 5 "[RE] Relaxed" 1 1
205 7 5 "[RE] Relaxed" 1 1
205 8 5 "[NM] Not Motivated" 3 1
205 1 6 "[UAV] Uncomfortable Avoids" 6 2
205 2 6 "[FR] Friendly" 1 1
205 3 6 "[FR] Friendly" 1 1
205 4 6 "[RE] Relaxed" 1 1
205 5 6 "[RE] Relaxed" 1 1
205 6 6 "[RE] Relaxed" 1 1
205 7 6 "[RE] Relaxed" 1 1
205 8 6 "[NM] Not Motivated" 3 1
205 1 7 NA NA NA
205 2 7 NA NA NA
205 3 7 NA NA NA
205 4 7 NA NA NA
205 5 7 NA NA NA
205 6 7 NA NA NA
205 7 7 NA NA NA
205 8 7 NA NA NA
206 1 0 NA NA NA
206 2 0 "[FR] Friendly" 1 1
206 3 0 NA NA NA
206 4 0 "[RE] Relaxed" 1 1
206 5 0 "[VO] Vocal" 2 1
206 6 0 "[RE] Relaxed" 1 1
206 7 0 NA NA NA
206 8 0 "[NEM] Not Eating Meal" 4 1
206 1 1 NA NA NA
206 2 1 "[FR] Friendly" 1 1
206 3 1 NA NA NA
206 4 1 "[RE] Relaxed" 1 1
206 5 1 "[ST] Stressed" 4 1
206 6 1 "[RE] Relaxed" 1 1
206 7 1 NA NA NA
206 8 1 NA NA NA
206 1 2 "[CH] Chases" 9 2
206 2 2 NA NA NA
206 3 2 "[FR] Friendly" 1 1
206 4 2 "[RE] Relaxed" 1 1
206 5 2 "[VO] Vocal" 2 1
206 6 2 "[UN] Unsure" 4 1
206 7 2 "[PL] Playful" 2 1
206 8 2 NA NA NA
206 1 3 NA NA NA
206 2 3 NA NA NA
206 3 3 "[EX] Excitable" 2 1
206 4 3 "[ST] Stressed" 4 1
206 5 3 "[ST] Stressed" 4 1
206 6 3 "[ST+] Stressed+" 5 2
206 7 3 "[PL] Playful" 2 1
206 8 3 "[EQ] Eats Quickly" 6 2
206 1 4 "[FR] Friendly" 1 1
206 2 4 NA NA NA
206 3 4 "[EX] Excitable" 2 1
206 4 4 "[RE] Relaxed" 1 1
206 5 4 "[ST] Stressed" 4 1
206 6 4 "[RE] Relaxed" 1 1
206 7 4 "[PL] Playful" 2 1
206 8 4 "[RE] Relaxed" 1 1
206 1 5 "[PL] Playful" 2 1
206 2 5 NA NA NA
206 3 5 "[FR] Friendly" 1 1
206 4 5 "[RE] Relaxed" 1 1
206 5 5 "[VO] Vocal" 2 1
206 6 5 "[EX] Excitable" 2 1
206 7 5 "[PL] Playful" 2 1
206 8 5 "[NM] Not Motivated" 3 1
206 1 6 NA NA NA
206 2 6 "[FR] Friendly" 1 1
206 3 6 "[FR] Friendly" 1 1
206 4 6 "[RE] Relaxed" 1 1
206 5 6 "[ST] Stressed" 4 1
206 6 6 NA NA NA
206 7 6 "[RE] Relaxed" 1 1
206 8 6 "[RE] Relaxed" 1 1
206 1 7 NA NA NA
206 2 7 NA NA NA
206 3 7 "[EX] Excitable" 2 1
206 4 7 "[UAV] Uncomfortable Avoids" 5 2
206 5 7 "[VO] Vocal" 2 1
206 6 7 "[RE] Relaxed" 1 1
206 7 7 "[PL] Playful" 2 1
206 8 7 "[NEM] Not Eating Meal" 4 1
206 1 8 NA NA NA
206 2 8 NA NA NA
206 3 8 "[FR] Friendly" 1 1
206 4 8 "[RE] Relaxed" 1 1
206 5 8 "[VO] Vocal" 2 1
206 6 8 NA NA NA
206 7 8 NA NA NA
206 8 8 "[NEM] Not Eating Meal" 4 1
206 1 9 NA NA NA
206 2 9 NA NA NA
206 3 9 NA NA NA
206 4 9 "[none]" NA NA
206 5 9 NA NA NA
206 6 9 NA NA NA
206 7 9 NA NA NA
206 8 9 NA NA NA
206 1 10 NA NA NA
206 2 10 "[EX] Excitable" 2 1
206 3 10 "[FR] Friendly" 1 1
206 4 10 "[RE] Relaxed" 1 1
206 5 10 "[VO] Vocal" 2 1
206 6 10 "[RE] Relaxed" 1 1
206 7 10 NA NA NA
206 8 10 "[RE] Relaxed" 1 1
206 1 11 NA NA NA
206 2 11 "[FR] Friendly" 1 1
206 3 11 NA NA NA
206 4 11 "[RE] Relaxed" 1 1
206 5 11 "[RE] Relaxed" 1 1
206 6 11 "[RE] Relaxed" 1 1
206 7 11 "[RE] Relaxed" 1 1
206 8 11 "[RE] Relaxed" 1 1
206 1 12 NA NA NA
206 2 12 NA NA NA
206 3 12 "[EX] Excitable" 2 1
206 4 12 "[RE] Relaxed" 1 1
206 5 12 "[VO] Vocal" 2 1
206 6 12 NA NA NA
206 7 12 NA NA NA
206 8 12 "[NEM] Not Eating Meal" 4 1
206 1 13 NA NA NA
206 2 13 NA NA NA
206 3 13 "[FR] Friendly" 1 1
206 4 13 "[RE] Relaxed" 1 1
206 5 13 "[VO] Vocal" 2 1
206 6 13 "[RE] Relaxed" 1 1
206 7 13 "[PL] Playful" 2 1
206 8 13 "[RE] Relaxed" 1 1
206 1 14 NA NA NA
206 2 14 NA NA NA
206 3 14 NA NA NA
206 4 14 NA NA NA
206 5 14 NA NA NA
206 6 14 NA NA NA
206 7 14 NA NA NA
206 8 14 NA NA NA
206 1 15 NA NA NA
206 2 15 NA NA NA
206 3 15 "[FR] Friendly" 1 1
206 4 15 "[RE] Relaxed" 1 1
206 5 15 "[VO] Vocal" 2 1
206 6 15 "[RE] Relaxed" 1 1
206 7 15 "[RE] Relaxed" 1 1
206 8 15 "[RE] Relaxed" 1 1
206 1 16 "[PL] Playful" 2 1
206 2 16 "[FR] Friendly" 1 1
206 3 16 "[FR] Friendly" 1 1
206 4 16 "[RE] Relaxed" 1 1
206 5 16 "[RE] Relaxed" 1 1
206 6 16 "[EX] Excitable" 2 1
206 7 16 NA NA NA
206 8 16 "[NEM] Not Eating Meal" 4 1
206 1 17 NA NA NA
206 2 17 NA NA NA
206 3 17 "[FR] Friendly" 1 1
206 4 17 "[EX] Excitable" 2 1
206 5 17 "[VO] Vocal" 2 1
206 6 17 "[RE] Relaxed" 1 1
206 7 17 "[RE] Relaxed" 1 1
206 8 17 "[RE] Relaxed" 1 1
206 1 18 NA NA NA
206 2 18 NA NA NA
206 3 18 "[FR] Friendly" 1 1
206 4 18 "[RE] Relaxed" 1 1
206 5 18 "[VO] Vocal" 2 1
206 6 18 "[RE] Relaxed" 1 1
206 7 18 "[RE] Relaxed" 1 1
206 8 18 "[NM] Not Motivated" 3 1
206 1 19 "[PL] Playful" 5 2
206 2 19 "[EX] Excitable" 2 1
206 3 19 "[EX] Excitable" 2 1
206 4 19 "[RE] Relaxed" 1 1
206 5 19 "[ST] Stressed" 4 1
206 6 19 "[RDNA] React to Dogs Non-Aggressive" 6 2
206 7 19 "[PL] Playful" 2 1
206 8 19 "[NM] Not Motivated" 3 1
206 1 20 NA NA NA
206 2 20 "[FR] Friendly" 1 1
206 3 20 NA NA NA
206 4 20 "[RE] Relaxed" 1 1
206 5 20 NA NA NA
206 6 20 "[RE] Relaxed" 1 1
206 7 20 "[PL] Playful" 2 1
206 8 20 "[NM] Not Motivated" 3 1
206 1 21 NA NA NA
206 2 21 "[FR] Friendly" 1 1
206 3 21 "[FR] Friendly" 1 1
206 4 21 "[RE] Relaxed" 1 1
206 5 21 "[ST] Stressed" 4 1
206 6 21 NA NA NA
206 7 21 "[PL] Playful" 2 1
206 8 21 "[NM] Not Motivated" 3 1
206 1 22 NA NA NA
206 2 22 "[FR] Friendly" 1 1
206 3 22 NA NA NA
206 4 22 "[RE] Relaxed" 1 1
206 5 22 "[ST] Stressed" 4 1
206 6 22 NA NA NA
206 7 22 "[PL] Playful" 2 1
206 8 22 "[RE] Relaxed" 1 1
206 1 23 NA NA NA
206 2 23 "[FR] Friendly" 1 1
206 3 23 "[FR] Friendly" 1 1
206 4 23 "[RE] Relaxed" 1 1
206 5 23 "[ST] Stressed" 4 1
206 6 23 "[RE] Relaxed" 1 1
206 7 23 "[PL] Playful" 2 1
206 8 23 "[NM] Not Motivated" 3 1
206 1 24 NA NA NA
206 2 24 "[FR] Friendly" 1 1
206 3 24 NA NA NA
206 4 24 "[RE] Relaxed" 1 1
206 5 24 "[ST] Stressed" 4 1
206 6 24 NA NA NA
206 7 24 "[PL] Playful" 2 1
206 8 24 "[NEM] Not Eating Meal" 4 1
206 1 25 NA NA NA
206 2 25 NA NA NA
206 3 25 "[FR] Friendly" 1 1
206 4 25 "[RE] Relaxed" 1 1
206 5 25 "[ST] Stressed" 4 1
206 6 25 "[RE] Relaxed" 1 1
206 7 25 "[RE] Relaxed" 1 1
206 8 25 "[NEM] Not Eating Meal" 4 1
206 1 26 "[FR] Friendly" 1 1
206 2 26 "[FR] Friendly" 1 1
206 3 26 "[FR] Friendly" 1 1
206 4 26 "[RE] Relaxed" 1 1
206 5 26 "[ST] Stressed" 4 1
206 6 26 NA NA NA
206 7 26 "[PL] Playful" 2 1
206 8 26 "[NM] Not Motivated" 3 1
206 1 27 NA NA NA
206 2 27 "[FR] Friendly" 1 1
206 3 27 NA NA NA
206 4 27 "[RE] Relaxed" 1 1
206 5 27 "[RE] Relaxed" 1 1
206 6 27 "[RE] Relaxed" 1 1
206 7 27 "[RE] Relaxed" 1 1
206 8 27 "[RE] Relaxed" 1 1
206 1 28 "[PL] Playful" 2 1
206 2 28 NA NA NA
206 3 28 "[FR] Friendly" 1 1
206 4 28 "[EX] Excitable" 2 1
206 5 28 "[RE] Relaxed" 1 1
206 6 28 NA NA NA
206 7 28 "[PL] Playful" 2 1
206 8 28 "[NM] Not Motivated" 3 1
206 1 29 "[PL] Playful" 2 1
206 2 29 NA NA NA
206 3 29 "[FR] Friendly" 1 1
206 4 29 "[RE] Relaxed" 1 1
206 5 29 "[ST] Stressed" 4 1
206 6 29 "[RE] Relaxed" 1 1
206 7 29 "[PL] Playful" 2 1
206 8 29 "[RE] Relaxed" 1 1
206 1 30 NA NA NA
206 2 30 NA NA NA
206 3 30 "[FR] Friendly" 1 1
206 4 30 "[RE] Relaxed" 1 1
206 5 30 "[ST] Stressed" 4 1
206 6 30 "[RE] Relaxed" 1 1
206 7 30 "[PL] Playful" 2 1
206 8 30 "[NEM] Not Eating Meal" 4 1
206 1 31 "[PL] Playful" 2 1
206 2 31 "[FR] Friendly" 1 1
206 3 31 "[FR] Friendly" 1 1
206 4 31 "[RE] Relaxed" 1 1
206 5 31 "[RE] Relaxed" 1 1
206 6 31 "[RE] Relaxed" 1 1
206 7 31 "[RE] Relaxed" 1 1
206 8 31 "[RE] Relaxed" 1 1
206 1 32 "[PL] Playful" 2 1
206 2 32 NA NA NA
206 3 32 "[FR] Friendly" 1 1
206 4 32 "[RE] Relaxed" 1 1
206 5 32 "[RE] Relaxed" 1 1
206 6 32 "[RE] Relaxed" 1 1
206 7 32 "[PL] Playful" 2 1
206 8 32 "[RE] Relaxed" 1 1
206 1 33 "[PL] Playful" 2 1
206 2 33 NA NA NA
206 3 33 "[FR] Friendly" 1 1
206 4 33 "[RE] Relaxed" 1 1
206 5 33 "[RE] Relaxed" 1 1
206 6 33 "[RE] Relaxed" 1 1
206 7 33 "[PL] Playful" 2 1
206 8 33 "[NM] Not Motivated" 3 1
206 1 34 NA NA NA
206 2 34 NA NA NA
206 3 34 "[FR] Friendly" 1 1
206 4 34 "[RE] Relaxed" 1 1
206 5 34 "[RE] Relaxed" 1 1
206 6 34 "[RE] Relaxed" 1 1
206 7 34 "[PL] Playful" 2 1
206 8 34 "[NM] Not Motivated" 3 1
206 1 35 NA NA NA
206 2 35 "[FR] Friendly" 1 1
206 3 35 "[FR] Friendly" 1 1
206 4 35 "[RE] Relaxed" 1 1
206 5 35 "[ST] Stressed" 4 1
206 6 35 NA NA NA
206 7 35 "[PL] Playful" 2 1
206 8 35 "[RE] Relaxed" 1 1
206 1 36 NA NA NA
206 2 36 NA NA NA
206 3 36 "[FR] Friendly" 1 1
206 4 36 "[RE] Relaxed" 1 1
206 5 36 "[ST] Stressed" 4 1
206 6 36 NA NA NA
206 7 36 "[PL] Playful" 2 1
206 8 36 "[NM] Not Motivated" 3 1
206 1 37 NA NA NA
206 2 37 NA NA NA
206 3 37 "[FR] Friendly" 1 1
206 4 37 "[RE] Relaxed" 1 1
206 5 37 "[ST] Stressed" 4 1
206 6 37 "[RE] Relaxed" 1 1
206 7 37 "[RE] Relaxed" 1 1
206 8 37 "[RE] Relaxed" 1 1
206 1 38 NA NA NA
206 2 38 NA NA NA
206 3 38 NA NA NA
206 4 38 NA NA NA
206 5 38 NA NA NA
206 6 38 NA NA NA
206 7 38 NA NA NA
206 8 38 NA NA NA
207 1 0 NA NA NA
207 2 0 NA NA NA
207 3 0 NA NA NA
207 4 0 NA NA NA
207 5 0 NA NA NA
207 6 0 NA NA NA
207 7 0 NA NA NA
207 8 0 NA NA NA
207 1 1 "[IN] Independent" 3 1
207 2 1 NA NA NA
207 3 1 "[FR] Friendly" 1 1
207 4 1 "[UST] Uncomfortable Static" 7 2
207 5 1 "[ST] Stressed" 4 1
207 6 1 "[RE] Relaxed" 1 1
207 7 1 "[NM] Not Motivated" 3 1
207 8 1 "[NEM] Not Eating Meal" 4 1
207 1 2 "[IN] Independent" 3 1
207 2 2 "[EX] Excitable" 2 1
207 3 2 NA NA NA
207 4 2 NA NA NA
207 5 2 "[VO] Vocal" 2 1
207 6 2 "[RE] Relaxed" 1 1
207 7 2 "[NM] Not Motivated" 3 1
207 8 2 "[RE] Relaxed" 1 1
207 1 3 "[FR] Friendly" 1 1
207 2 3 NA NA NA
207 3 3 "[RPNA] React to People Non-Aggressive" 9 2
207 4 3 "[RE] Relaxed" 1 1
207 5 3 "[ST] Stressed" 4 1
207 6 3 "[RE] Relaxed" 1 1
207 7 3 NA NA NA
207 8 3 NA NA NA
207 1 4 "[FR] Friendly" 1 1
207 2 4 "[OS] Overstimulated" 11 3
207 3 4 "[OS] Overstimulated" 11 3
207 4 4 "[UAV] Uncomfortable Avoids" 5 2
207 5 4 "[ST] Stressed" 4 1
207 6 4 "[ST+] Stressed+" 5 2
207 7 4 NA NA NA
207 8 4 "[RE] Relaxed" 1 1
207 1 5 "[FR] Friendly" 1 1
207 2 5 NA NA NA
207 3 5 "[OS] Overstimulated" 11 3
207 4 5 "[UAV] Uncomfortable Avoids" 5 2
207 5 5 "[ST] Stressed" 4 1
207 6 5 "[RE] Relaxed" 1 1
207 7 5 "[NM] Not Motivated" 3 1
207 8 5 "[RPA] React to People Aggressive" 15 3
207 1 6 NA NA NA
207 2 6 "[FR] Friendly" 1 1
207 3 6 "[UAV] Uncomfortable Avoids" 5 2
207 4 6 "[RPA] React to People Aggressive" 11 3
207 5 6 "[ST+] Stressed+" 5 2
207 6 6 "[RE] Relaxed" 1 1
207 7 6 NA NA NA
207 8 6 NA NA NA
207 1 7 NA NA NA
207 2 7 NA NA NA
207 3 7 NA NA NA
207 4 7 "[none]" NA NA
207 5 7 NA NA NA
207 6 7 NA NA NA
207 7 7 NA NA NA
207 8 7 "[RPA] React to People Aggressive" 15 3
207 1 8 NA NA NA
207 2 8 NA NA NA
207 3 8 "[RPNA] React to People Non-Aggressive" 9 2
207 4 8 "[RE] Relaxed" 1 1
207 5 8 "[ST] Stressed" 4 1
207 6 8 "[VO] Vocal" 3 1
207 7 8 "[RE] Relaxed" 1 1
207 8 8 "[RE] Relaxed" 1 1
207 1 9 NA NA NA
207 2 9 NA NA NA
207 3 9 "[FR] Friendly" 1 1
207 4 9 "[RPA] React to People Aggressive" 11 3
207 5 9 "[DEP] Depressed" 3 1
207 6 9 "[RE] Relaxed" 1 1
207 7 9 "[RE] Relaxed" 1 1
207 8 9 "[RE] Relaxed" 1 1
207 1 10 NA NA NA
207 2 10 "[FR] Friendly" 1 1
207 3 10 NA NA NA
207 4 10 "[RE] Relaxed" 1 1
207 5 10 "[DEP] Depressed" 3 1
207 6 10 "[RE] Relaxed" 1 1
207 7 10 "[RE] Relaxed" 1 1
207 8 10 "[RE] Relaxed" 1 1
207 1 11 NA NA NA
207 2 11 NA NA NA
207 3 11 "[FR] Friendly" 1 1
207 4 11 "[RE] Relaxed" 1 1
207 5 11 "[DEP] Depressed" 3 1
207 6 11 "[RE] Relaxed" 1 1
207 7 11 "[RE] Relaxed" 1 1
207 8 11 "[RE] Relaxed" 1 1
207 1 12 "[IN] Independent" 3 1
207 2 12 NA NA NA
207 3 12 "[FR] Friendly" 1 1
207 4 12 "[RE] Relaxed" 1 1
207 5 12 "[VO] Vocal" 2 1
207 6 12 "[RE] Relaxed" 1 1
207 7 12 "[RE] Relaxed" 1 1
207 8 12 "[RE] Relaxed" 1 1
207 1 13 "[FR] Friendly" 1 1
207 2 13 NA NA NA
207 3 13 "[FR] Friendly" 1 1
207 4 13 "[RE] Relaxed" 1 1
207 5 13 "[VO] Vocal" 2 1
207 6 13 "[RE] Relaxed" 1 1
207 7 13 "[RE] Relaxed" 1 1
207 8 13 "[RE] Relaxed" 1 1
207 1 14 "[FR] Friendly" 1 1
207 2 14 NA NA NA
207 3 14 "[EX] Excitable" 2 1
207 4 14 "[EX] Excitable" 2 1
207 5 14 "[VO] Vocal" 2 1
207 6 14 "[EX] Excitable" 2 1
207 7 14 "[RE] Relaxed" 1 1
207 8 14 "[RE] Relaxed" 1 1
207 1 15 NA NA NA
207 2 15 "[FR] Friendly" 1 1
207 3 15 "[FR] Friendly" 1 1
207 4 15 "[RE] Relaxed" 1 1
207 5 15 "[VO] Vocal" 2 1
207 6 15 "[RE] Relaxed" 1 1
207 7 15 "[RE] Relaxed" 1 1
207 8 15 "[RE] Relaxed" 1 1
207 1 16 "[IN] Independent" 3 1
207 2 16 NA NA NA
207 3 16 "[RPNA] React to People Non-Aggressive" 9 2
207 4 16 "[EX] Excitable" 2 1
207 5 16 "[ST] Stressed" 4 1
207 6 16 "[RE] Relaxed" 1 1
207 7 16 "[RE] Relaxed" 1 1
207 8 16 "[RE] Relaxed" 1 1
207 1 17 NA NA NA
207 2 17 NA NA NA
207 3 17 NA NA NA
207 4 17 "[RE] Relaxed" 1 1
207 5 17 "[ST] Stressed" 4 1
207 6 17 "[RE] Relaxed" 1 1
207 7 17 NA NA NA
207 8 17 "[RE] Relaxed" 1 1
207 1 18 NA NA NA
207 2 18 NA NA NA
207 3 18 "[FR] Friendly" 1 1
207 4 18 "[RE] Relaxed" 1 1
207 5 18 "[VO] Vocal" 2 1
207 6 18 "[EX] Excitable" 2 1
207 7 18 NA NA NA
207 8 18 "[RE] Relaxed" 1 1
207 1 19 NA NA NA
207 2 19 NA NA NA
207 3 19 "[FR] Friendly" 1 1
207 4 19 "[EX] Excitable" 2 1
207 5 19 "[ST] Stressed" 4 1
207 6 19 "[EX] Excitable" 2 1
207 7 19 NA NA NA
207 8 19 "[RE] Relaxed" 1 1
208 1 0 NA NA NA
208 2 0 "[SUB] Submissive" 4 1
208 3 0 NA NA NA
208 4 0 "[SUB] Submissive" 3 1
208 5 0 "[RE] Relaxed" 1 1
208 6 0 NA NA NA
208 7 0 NA NA NA
208 8 0 NA NA NA
208 1 1 NA NA NA
208 2 1 "[FR] Friendly" 1 1
208 3 1 NA NA NA
208 4 1 "[RE] Relaxed" 1 1
208 5 1 "[RDNA] React to Dogs Non-Aggressive" 6 2
208 6 1 "[UN] Unsure" 4 1
208 7 1 "[NM] Not Motivated" 3 1
208 8 1 "[RE] Relaxed" 1 1
208 1 2 NA NA NA
208 2 2 "[FR] Friendly" 1 1
208 3 2 "[FR] Friendly" 1 1
208 4 2 "[RE] Relaxed" 1 1
208 5 2 "[RPNA] React to People Non-Aggressive" 7 2
208 6 2 "[UN] Unsure" 4 1
208 7 2 "[NM] Not Motivated" 3 1
